blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.0603124015033245,7.52459016393,0.0818717032670974,0.212160849869,14,37,0.213696540191,79.88226678283752,67.22284744844922,78.49613821957286,73.23598785512098,72.38554744567426,68.75006713363825,56.599412926828165,229.18882214889825,489.8336302650076
0.064461201429367,8.90977443609,0.1036090031266212,0.19975307722,14,38,0.20069484914,79.52377881183736,66.84180356395194,78.01187376577593,72.87865587573555,71.99476445502586,68.50620167078796,56.599412926828165,229.18882214889825,489.8336302650076
0.0776330009102821,7.33098591549,0.0894360989332199,0.187656002289,14,39,0.188293859955,80.38935923226597,67.69545681338371,78.92077856188354,73.32843747607768,72.53365107216047,69.31257630889507,56.599412926828165,229.18882214889825,489.8336302650076
0.1770859956741333,14.6285714286,0.3536129891872406,0.115947909743,14,40,0.115947909743,75.92077593749207,63.31198562094369,73.70122392101712,68.99838565872733,68.1017358858249,65.74057545762213,56.599412926828165,229.18882214889825,489.8336302650076
0.2395209968090057,13.5555555556,0.4144159853458405,0.0990222031055,14,41,0.0990222031055,75.01414548320906,62.48510510809166,72.72083031425575,67.96159739068918,67.09697093885251,64.99155290062237,56.599412926828165,229.18882214889825,489.8336302650076
0.1347019970417023,8.70779220779,0.1577409952878952,0.0,14,42,0.01310694184,82.89708809635147,70.10644434014887,80.81325042078748,72.62217024302294,72.62217024302294,72.38881631116021,56.599412926828165,229.18882214889825,489.8336302650076
0.0907495021820068,8.72727272727,0.1368290036916733,0.000899999999976,14,43,0.0,83.12800252617512,70.41928377405236,81.13472651875679,72.60707462389422,72.6025548358794,72.6025548358794,56.599412926828165,229.18882214889825,489.8336302650076
0.1664319932460785,9.93800539084,0.3083339929580688,0.0018,14,45,0.150314894182,77.16198926337142,64.3274527844876,74.82470461020813,69.86694276473327,69.85376570253817,66.88637501343163,56.599412926828165,229.18882214889825,489.8336302650076
0.2529929876327515,14.7043478261,0.5380759835243225,0.0136374366308,14,46,0.0136374366308,74.55065594462747,62.10144914614159,71.87922589629841,65.43456860560394,65.3060050612778,65.00944325284303,56.599412926828165,229.18882214889825,489.8336302650076
0.2105080038309097,13.5088757396,0.4760670065879822,0.0369827318609,14,47,0.0369827318609,75.26204289218674,62.73162312061754,72.68171328861695,66.63287386140229,66.31142292620547,65.54428227929805,56.599412926828165,229.18882214889825,489.8336302650076
0.0941800028085708,14.5025125628,0.2940349876880646,0.0751056986945,14,48,0.0899387760128,77.09572223078425,64.4650432950607,74.83036003597294,69.16157343114565,68.67400990607985,66.94245253245799,56.599412926828165,229.18882214889825,489.8336302650076
0.0567580014467239,10.5918367347,0.0732124969363212,0.265234325297,14,49,0.27798480293,78.86928841538048,66.22908771427336,77.64708300597869,73.34000916440704,72.32408900637807,67.57785736691568,56.599412926828165,229.18882214889825,489.8336302650076
0.1018109992146492,9.43846153846,0.1214720010757446,0.0,14,50,0.0,83.61716649477529,70.90756351541222,81.69436956392383,73.0147092572218,73.0147092572218,73.0147092572218,56.599412926828165,229.18882214889825,489.8336302650076
0.0591606013476848,8.23529411765,0.0998679026961326,0.0,14,54,0.457193324232,76.20881969304781,63.194720556825416,74.71434184854257,72.85792132901014,72.85792132901014,64.8465494916374,56.599412926828165,229.18882214889825,489.8336302650076
0.2361110001802444,9.04090909091,0.3641969859600067,0.00270000000011,14,55,0.000858228080098,78.85222686091907,66.14107940070028,76.27961576718155,68.98766560889777,68.96498318048481,68.94744724828303,56.599412926828165,229.18882214889825,489.8336302650076
0.0940508991479873,28.8913043478,0.3114100098609924,0.0,14,56,0.000899999999965,78.64593317619705,66.03667257441145,76.17684080503989,68.74753250509349,68.74753250509349,68.73036844688227,56.599412926828165,229.18882214889825,489.8336302650076
0.2001370042562485,14.8228782288,0.4121670126914978,0.0,14,57,0.00180000000001,77.64884771022582,65.00317578573862,75.01573333278014,67.90999230507003,67.90999230507003,67.87320238534414,56.599412926828165,229.18882214889825,489.8336302650076
0.1986860036849976,9.74369747899,0.2856070101261139,0.0460965159239,14,58,0.0442965159238,79.48559680224622,66.72577770227389,77.15301135136446,70.4937692375272,70.149919416037,69.276469941696,56.599412926828165,229.18882214889825,489.8336302650076
0.0916061997413635,20.3161764706,0.3147589862346649,0.000900000000031,14,59,0.0045000000001,78.41335157947833,65.8143417644988,75.94442322290939,68.59977076828193,68.59373656176564,68.50777824033918,56.599412926828165,229.18882214889825,489.8336302650076
0.1276189982891083,7.73225806452,0.2049490064382553,0.00359999999999,14,60,0.0,81.95241049099872,69.17453321161759,79.70094712243514,71.65912251235392,71.63714327728314,71.63714327728314,56.599412926828165,229.18882214889825,489.8336302650076
0.0564438998699188,8.70149253731,0.1128979995846748,0.130454385489,14,62,0.572601731885,73.01519841006166,60.09260728997288,71.804553500959,72.51342619531141,71.92536900095763,61.43439665962546,56.599412926828165,229.18882214889825,489.8336302650076
0.2983570098876953,11.8259109312,0.7245640158653259,0.0132460279069,14,63,0.0118667910492,70.4196325912124,58.25946315822944,67.70337850545422,61.62511451207854,61.48519825597669,61.21046837442145,56.599412926828165,229.18882214889825,489.8336302650076
